baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
1692.5504606559	-1.23725223695883	0.0483736625323513	-25.576980782288	2.75185019162165e-144	1.87786257076262e-141	ENSG00000142156	COL6A1	protein_coding	chr21	45981737	46005050	chr21:45981737	COL6A1	protein_coding	chr21	45981770	46005050	chr21:45981770	ENSG00000142156
1081.12025445807	-1.25338527954988	0.0496889632396701	-25.2246212806713	2.15109331982334e-140	1.42713091251835e-137	ENSG00000047230	CTPS2	protein_coding	chrX	16588003	16712936	chrX:16588003	CTPS2	protein_coding	chrX	16587999	16712936	chrX:16587999	ENSG00000047230
14013.1167701496	-0.579290692783341	0.0234250130570557	-24.7295782236013	5.14254485157045e-135	3.14934721115151e-132	ENSG00000130741	EIF2S3	protein_coding	chrX	24054716	24077971	chrX:24054716	EIF2S3	protein_coding	chrX	24054946	24078810	chrX:24054946	ENSG00000130741
1675.11186772365	-1.02748623746474	0.0421420346874252	-24.3815051903825	2.68708807067594e-131	1.49252119720986e-128	ENSG00000128591	FLNC	protein_coding	chr7	128830377	128859274	chr7:128830377	FLNC	protein_coding	chr7	128830406	128859274	chr7:128830406	ENSG00000128591
3522.9621432465	-0.73907486518862	0.0303624770770205	-24.3417183424728	7.09476769739185e-131	3.85116890192061e-128	ENSG00000141698	NT5C3B	protein_coding	chr17	41825181	41836263	chr17:41825181	NT5C3B	protein_coding	chr17	41825057	41836260	chr17:41825057	ENSG00000141698
5302.99786609498	-0.69750023032589	0.028780922154288	-24.2348117474051	9.56140779041906e-130	5.07477030369709e-127	ENSG00000104267	CA2	protein_coding	chr8	85463852	85481493	chr8:85463852	CA2	protein_coding	chr8	85463968	85481493	chr8:85463968	ENSG00000104267
6072.91397533177	-0.6270959484009	0.0263322888965139	-23.8147147354107	2.35129708253747e-125	1.19485913870904e-122	ENSG00000055130	CUL1	protein_coding	chr7	148697914	148801036	chr7:148697914	CUL1	protein_coding	chr7	148697914	148801110	chr7:148697914	ENSG00000055130
31244.016458245	-0.414482854384538	0.0175345660466464	-23.638044607543	1.5666810944022e-123	7.63645127728613e-121	ENSG00000108424	KPNB1	protein_coding	chr17	47649476	47685505	chr17:47649476	KPNB1	protein_coding	chr17	47649476	47685505	chr17:47649476	ENSG00000108424
448.802022922965	-1.80920388114277	0.0770693304486748	-23.4750175019054	7.34208890267278e-122	3.50716902702873e-119	ENSG00000165025	SYK	protein_coding	chr9	90801787	90898549	chr9:90801787	SYK	protein_coding	chr9	90801787	90898549	chr9:90801787	ENSG00000165025
6697.2983760848	-0.603060204285198	0.025877848524233	-23.3041090614805	4.02774871548353e-120	1.84997596770401e-117	ENSG00000132383	RPA1	protein_coding	chr17	1829702	1900082	chr17:1829702	RPA1	protein_coding	chr17	1829702	1900082	chr17:1829702	ENSG00000132383
1118.25996401293	-1.0328834648136	0.0444536582460166	-23.235061085353	2.01435027220764e-119	9.07749847196362e-117	ENSG00000004961	HCCS	protein_coding	chrX	11111301	11123078	chrX:11111301	HCCS	protein_coding	chrX	11111301	11123086	chrX:11111301	ENSG00000004961
58225.1397694749	0.385159729294889	0.0165883783496443	23.2186486934781	2.95119141843128e-119	1.30530103403357e-116	ENSG00000174748	RPL15	protein_coding	chr3	23916545	23923692	chr3:23916545	RPL15	protein_coding	chr3	23916591	23924374	chr3:23916591	ENSG00000174748
4458.73796518472	-0.594535308107825	0.0257450388963312	-23.0931990626182	5.41906648151763e-118	2.3532542517194e-115	ENSG00000205060	SLC35B4	protein_coding	chr7	134289332	134317051	chr7:134289332	SLC35B4	protein_coding	chr7	134289332	134316930	chr7:134289332	ENSG00000205060
1023.15554056255	-1.40085136703202	0.0611795895577566	-22.8973645811982	4.93576116430732e-116	2.10510213657707e-113	ENSG00000135047	CTSL	protein_coding	chr9	87725519	87731393	chr9:87725519	CTSL	protein_coding	chr9	87724051	87731469	chr9:87724051	ENSG00000135047
2566.38727868004	-0.851117502440834	0.0380372766544712	-22.3758790665363	6.76120420089973e-111	2.73702713786931e-108	ENSG00000198833	UBE2J1	protein_coding	chr6	89326625	89352848	chr6:89326625	UBE2J1	protein_coding	chr6	89326625	89352722	chr6:89326625	ENSG00000198833
2843.39685760087	-0.658224217764073	0.0295793189444613	-22.2528523729694	1.05842810332782e-109	4.21324946998029e-107	ENSG00000131507	NDFIP1	protein_coding	chr5	142108505	142154443	chr5:142108505	NDFIP1	protein_coding	chr5	142108779	142154440	chr5:142108779	ENSG00000131507
8702.78401040932	0.418604498449416	0.0188338140713506	22.2262201837377	1.91604879469872e-109	7.50211629714494e-107	ENSG00000198176	TFDP1	protein_coding	chr13	113584721	113641470	chr13:113584721	TFDP1	protein_coding	chr13	113584721	113641473	chr13:113584721	ENSG00000198176
638.997557799324	-1.41614397647041	0.0640909751799016	-22.0958406779634	3.46559322950035e-108	1.29331607333416e-105	ENSG00000162493	PDPN	protein_coding	chr1	13583465	13617957	chr1:13583465	PDPN	protein_coding	chr1	13583465	13617957	chr1:13583465	ENSG00000162493
10934.790565526	0.441888011073994	0.0203049786333322	21.7625449922218	5.25494927700337e-105	1.93091090049152e-102	ENSG00000166681	NGFRAP1	protein_coding	chrX	103376340	103378077	chrX:103376340	BEX3	protein_coding	chrX	103376395	103378164	chrX:103376395	ENSG00000166681
5844.29894868948	-0.515434376311968	0.0238253979763087	-21.6338202125522	8.63295301942196e-104	3.12408257448294e-101	ENSG00000143753	DEGS1	protein_coding	chr1	224175756	224193441	chr1:224175756	DEGS1	protein_coding	chr1	224175756	224193441	chr1:224175756	ENSG00000143753
14571.9574266036	0.352821258579863	0.016387248539046	21.5302317371457	8.11269464822873e-103	2.89199401460142e-100	ENSG00000148730	EIF4EBP2	protein_coding	chr10	70404379	70428618	chr10:70404379	EIF4EBP2	protein_coding	chr10	70404145	70428618	chr10:70404145	ENSG00000148730
9014.86806405835	-0.436398736469618	0.0202988733161378	-21.4986679148679	1.60221024700635e-102	5.62752787345583e-100	ENSG00000155660	PDIA4	protein_coding	chr7	149003062	149028641	chr7:149003062	PDIA4	protein_coding	chr7	149003062	149028662	chr7:149003062	ENSG00000155660
4897.80786240172	-0.777627971974451	0.036276665227817	-21.4360379348807	6.1643881921111e-102	2.1337717040635e-99	ENSG00000141429	GALNT1	protein_coding	chr18	35581117	35711834	chr18:35581117	GALNT1	protein_coding	chr18	35581117	35711834	chr18:35581117	ENSG00000141429
32102.5595567947	0.501479236728357	0.0233980481370521	21.4325243623307	6.64764736079499e-102	2.26817727950325e-99	ENSG00000026025	VIM	protein_coding	chr10	17228259	17237593	chr10:17228259	VIM	protein_coding	chr10	17228241	17237593	chr10:17228241	ENSG00000026025
6752.07636592698	0.490878891560214	0.022932608976193	21.4052789226821	1.1930485677708e-101	3.9576072211997e-99	ENSG00000120685	PROSER1	protein_coding	chr13	39009866	39038076	chr13:39009866	PROSER1	protein_coding	chr13	39009865	39038089	chr13:39009865	ENSG00000120685
476.199664199265	-1.58573470032805	0.0742595436314469	-21.3539515970918	3.58321590972576e-101	1.17234970942315e-98	ENSG00000176597	B3GNT5	protein_coding	chr3	183253244	183298504	chr3:183253244	B3GNT5	protein_coding	chr3	183253253	183298504	chr3:183253253	ENSG00000176597
4921.96263743119	0.60047082927869	0.0283753521291122	21.1617049383725	2.15295433209013e-99	6.9488055767082e-97	ENSG00000185896	LAMP1	protein_coding	chr13	113297241	113323672	chr13:113297241	LAMP1	protein_coding	chr13	113297239	113323672	chr13:113297239	ENSG00000185896
16641.6196607555	0.924026053832086	0.0438630017958325	21.0661837083817	1.62513333254398e-98	5.1752912685974e-96	ENSG00000251562	MALAT1	lincRNA	chr11	65497762	65506516	chr11:65497762	MALAT1	lncRNA	chr11	65497688	65506516	chr11:65497688	ENSG00000251562
3848.95980920825	-0.597326702361391	0.028460047037084	-20.9882542211916	8.39738043924833e-98	2.63898729488167e-95	ENSG00000122786	CALD1	protein_coding	chr7	134744252	134970728	chr7:134744252	CALD1	protein_coding	chr7	134744252	134970729	chr7:134744252	ENSG00000122786
2586.66166432922	-0.671395792779902	0.0322198972215256	-20.8379247197398	1.9615986097208e-96	6.08452223306125e-94	ENSG00000167699	GLOD4	protein_coding	chr17	757097	783390	chr17:757097	GLOD4	protein_coding	chr17	757097	782294	chr17:757097	ENSG00000167699
707.734113837915	-1.12714857527799	0.0550899073029595	-20.4601646737104	4.87733292656289e-93	1.49346435407728e-90	ENSG00000140450	ARRDC4	protein_coding	chr15	97960698	97973838	chr15:97960698	ARRDC4	protein_coding	chr15	97960703	97973833	chr15:97960703	ENSG00000140450
872.045551063009	-1.1110097115855	0.0544345274169641	-20.4100184993847	1.36233129877124e-92	4.11872414428511e-90	ENSG00000044446	PHKA2	protein_coding	chrX	18892300	18984598	chrX:18892300	PHKA2	protein_coding	chrX	18892298	18984114	chrX:18892298	ENSG00000044446
6651.26389398899	0.517921130088706	0.0254179150947645	20.3762239411755	2.71834495995184e-92	8.11561887793623e-90	ENSG00000121057	AKAP1	protein_coding	chr17	57085092	57121349	chr17:57085092	AKAP1	protein_coding	chr17	57085092	57121346	chr17:57085092	ENSG00000121057
5178.35875094984	-0.537238190866974	0.026592763344377	-20.2024206326257	9.32141692268124e-91	2.71503319245511e-88	ENSG00000198420	TCAF1	protein_coding	chr7	143851375	143902198	chr7:143851375	TCAF1	protein_coding	chr7	143851375	143902198	chr7:143851375	ENSG00000198420
171.247765264324	-2.66155401920249	0.132107868696901	-20.1468242993835	2.86941153234763e-90	8.25699096850493e-88	ENSG00000163053	SLC16A14	protein_coding	chr2	230034974	230068999	chr2:230034974	SLC16A14	protein_coding	chr2	230034982	230068993	chr2:230034982	ENSG00000163053
33392.9216267773	-0.421053262747991	0.0209263236493138	-20.1207469503033	4.85705173344221e-90	1.38102170954207e-87	ENSG00000134333	LDHA	protein_coding	chr11	18394388	18408425	chr11:18394388	LDHA	protein_coding	chr11	18394560	18408425	chr11:18394560	ENSG00000134333
20597.9251351721	-0.363083943185094	0.018053977655516	-20.1110220757452	5.90935772922073e-90	1.66046000005539e-87	ENSG00000117523	PRRC2C	protein_coding	chr1	171485551	171593511	chr1:171485551	PRRC2C	protein_coding	chr1	171485530	171593511	chr1:171485530	ENSG00000117523
7237.67948143356	-0.658261776903932	0.0327812005316451	-20.0804658227353	1.09364460051785e-89	3.00236869411131e-87	ENSG00000004897	CDC27	protein_coding	chr17	47117703	47189422	chr17:47117703	CDC27	protein_coding	chr17	47117703	47189422	chr17:47117703	ENSG00000004897
1008.6080014396	-1.24215716716928	0.0622863157247457	-19.9426977292829	1.73453375419986e-88	4.65478698711343e-86	ENSG00000151726	ACSL1	protein_coding	chr4	184755595	184826818	chr4:184755595	ACSL1	protein_coding	chr4	184755595	184826818	chr4:184755595	ENSG00000151726
10935.8848445896	-0.410136036491107	0.0205995555953402	-19.9099458526126	3.33675425305587e-88	8.85500428666517e-86	ENSG00000213585	VDAC1	protein_coding	chr5	133971915	134005133	chr5:133971915	VDAC1	protein_coding	chr5	133971871	134004975	chr5:133971871	ENSG00000213585
1757.28079485203	-0.815617998171176	0.0409889634978982	-19.8984782382457	4.1947160488764e-88	1.10095162759741e-85	ENSG00000182013	PNMAL1	protein_coding	chr19	46466491	46471563	chr19:46466491	PNMA8A	protein_coding	chr19	46466491	46471563	chr19:46466491	ENSG00000182013
2079.71480305508	-0.901287787239137	0.0454047406841815	-19.8500811513969	1.10023168786287e-87	2.85629713401269e-85	ENSG00000163584	RPL22L1	protein_coding	chr3	170864875	170870483	chr3:170864875	RPL22L1	protein_coding	chr3	170864875	170870208	chr3:170864875	ENSG00000163584
3145.32046311488	0.68954746330367	0.0348607885303261	19.7800305837551	4.42422063247013e-87	1.13621597404211e-84	ENSG00000067057	PFKP	protein_coding	chr10	3066333	3137712	chr10:3066333	PFKP	protein_coding	chr10	3066333	3137718	chr10:3066333	ENSG00000067057
11037.8374434994	0.459338276676488	0.0233957435200229	19.6334122180546	8.01470954808493e-86	2.01498234575221e-83	ENSG00000139514	SLC7A1	protein_coding	chr13	29509410	29595688	chr13:29509410	SLC7A1	protein_coding	chr13	29509414	29595688	chr13:29509414	ENSG00000139514
51866.2992908669	0.398458024257344	0.0203484522562065	19.5817362048168	2.21345954674213e-85	5.5069028973322e-83	ENSG00000070756	PABPC1	protein_coding	chr8	100685816	100722809	chr8:100685816	PABPC1	protein_coding	chr8	100685816	100722809	chr8:100685816	ENSG00000070756
4748.31337087218	-0.588991293324255	0.0300882087845852	-19.5754854514971	2.50241279361298e-85	6.16161104769612e-83	ENSG00000253719	ATXN7L3B	protein_coding	chr12	74537827	74545430	chr12:74537827	ATXN7L3B	protein_coding	chr12	74537835	74545430	chr12:74537835	ENSG00000253719
74550.3864608526	0.276212648961821	0.0141788839063927	19.480563546845	1.60503123729605e-84	3.87217839106857e-82	ENSG00000254772	EEF1G	protein_coding	chr11	62559601	62574086	chr11:62559601	EEF1G	protein_coding	chr11	62559596	62574086	chr11:62559596	ENSG00000254772
2904.41525177104	-0.629784976006756	0.0323851176784092	-19.4467403904673	3.10556004557684e-84	7.41731961285572e-82	ENSG00000124532	MRS2	protein_coding	chr6	24402908	24426194	chr6:24402908	MRS2	protein_coding	chr6	24402908	24426194	chr6:24402908	ENSG00000124532
16322.1253441156	-0.389983185451654	0.0201862284749862	-19.3192693689612	3.69848142754945e-83	8.74599311045457e-81	ENSG00000124767	GLO1	protein_coding	chr6	38675925	38703141	chr6:38675925	GLO1	protein_coding	chr6	38675925	38703145	chr6:38675925	ENSG00000124767
1436.76179317201	-0.89922676953888	0.0469276402659402	-19.16198565372	7.68834560769487e-82	1.78280045139985e-79	ENSG00000178605	GTPBP6	protein_coding	chrX	304529	318819	chrX:304529	GTPBP6	protein_coding	chrX	304529	318796	chrX:304529	ENSG00000178605
3026.39836235606	-0.612625862252767	0.0320639495927209	-19.1063755412042	2.23460645321935e-81	5.08298481225629e-79	ENSG00000144867	SRPRB	protein_coding	chr3	133784033	133825772	chr3:133784033	SRPRB	protein_coding	chr3	133784023	133825772	chr3:133784023	ENSG00000144867
1193.27976343639	-1.05855951854854	0.0554478925354157	-19.0910685716759	2.99578354725595e-81	6.68703684510851e-79	ENSG00000165195	PIGA	protein_coding	chrX	15319451	15335580	chrX:15319451	PIGA	protein_coding	chrX	15319452	15335554	chrX:15319452	ENSG00000165195
2130.63127612975	-0.818590962735728	0.0429520170409953	-19.058265923913	5.61036499259229e-81	1.24072182854698e-78	ENSG00000005889	ZFX	protein_coding	chrX	24149173	24216255	chrX:24149173	ZFX	protein_coding	chrX	24149173	24216255	chrX:24149173	ENSG00000005889
1901.54089715953	-0.707961057827752	0.0371542748426425	-19.0546326318073	6.01371713351184e-81	1.31772128455777e-78	ENSG00000065559	MAP2K4	protein_coding	chr17	12020824	12143830	chr17:12020824	MAP2K4	protein_coding	chr17	12020829	12143830	chr17:12020829	ENSG00000065559
14530.0617873638	0.576455239735788	0.0302977826173209	19.0263177677641	1.03258505266906e-80	2.24202376344981e-78	ENSG00000054598	FOXC1	protein_coding	chr6	1609972	1613897	chr6:1609972	FOXC1	protein_coding	chr6	1609915	1613897	chr6:1609915	ENSG00000054598
669.145099007836	-1.15322919548256	0.0606370434719623	-19.0185591092645	1.19728879910564e-80	2.57622033133686e-78	ENSG00000039523	FAM65A	protein_coding	chr16	67518418	67546788	chr16:67518418	RIPOR1	protein_coding	chr16	67518418	67546788	chr16:67518418	ENSG00000039523
6873.75685015101	-0.436702863585091	0.0229810319319881	-19.0027525690536	1.6183049601492e-80	3.45103532751816e-78	ENSG00000033050	ABCF2	protein_coding	chr7	151207837	151227230	chr7:151207837	ABCF2	protein_coding	chr7	151211484	151227205	chr7:151211484	ENSG00000033050
2169.56197974082	-0.836050585680915	0.0441552011710012	-18.9343625101631	5.94306935739863e-80	1.2561439693107e-77	ENSG00000182378	PLCXD1	protein_coding	chrX	276322	303356	chrX:276322	PLCXD1	protein_coding	chrX	276322	303356	chrX:276322	ENSG00000182378
1508.22838254462	-0.809810857105543	0.0428527001494694	-18.8975456454538	1.19482814778662e-79	2.50326977909963e-77	ENSG00000119900	OGFRL1	protein_coding	chr6	71288803	71308950	chr6:71288803	OGFRL1	protein_coding	chr6	71288811	71309059	chr6:71288811	ENSG00000119900
3624.07722809071	-0.530478917751295	0.0281520760914522	-18.8433320522448	3.3330696183865e-79	6.92235084917766e-77	ENSG00000178202	KDELC2	protein_coding	chr11	108472105	108498432	chr11:108472105	POGLUT3	protein_coding	chr11	108472112	108498384	chr11:108472112	ENSG00000178202
54512.1892133942	-0.433658969063189	0.0233364484577033	-18.5829034717594	4.41935138638916e-77	9.02152038568537e-75	ENSG00000144381	HSPD1	protein_coding	chr2	197486581	197516737	chr2:197486581	HSPD1	protein_coding	chr2	197486584	197516737	chr2:197486584	ENSG00000144381
26451.2866804852	0.495606040659843	0.0270028344727367	18.3538524876057	3.07515010031543e-75	6.224312287791e-73	ENSG00000105640	RPL18A	protein_coding	chr19	17859876	17864153	chr19:17859876	RPL18A	protein_coding	chr19	17859910	17864153	chr19:17859910	ENSG00000105640
1986.24992744575	-0.679081081421047	0.0370325728322504	-18.3373994698434	4.16237659244005e-75	8.35413466670909e-73	ENSG00000112294	ALDH5A1	protein_coding	chr6	24494852	24537207	chr6:24494852	ALDH5A1	protein_coding	chr6	24494867	24537207	chr6:24494867	ENSG00000112294
6363.65518678972	-0.514463503818545	0.028061630749985	-18.3333430762508	4.4847449484615e-75	8.92613736242122e-73	ENSG00000163428	LRRC58	protein_coding	chr3	120324509	120349339	chr3:120324509	LRRC58	protein_coding	chr3	120324509	120349354	chr3:120324509	ENSG00000163428
870.794026717598	-1.0419130232816	0.0568627040512665	-18.3233112224532	5.39295167058864e-75	1.06450626198627e-72	ENSG00000080561	MID2	protein_coding	chrX	107825755	107927193	chrX:107825755	MID2	protein_coding	chrX	107825755	107931637	chrX:107825755	ENSG00000080561
40636.6977301915	0.295576994853337	0.0161747234590669	18.2740060812383	1.33296304937098e-74	2.58833247733143e-72	ENSG00000149273	RPS3	protein_coding	chr11	75399486	75422280	chr11:75399486	RPS3	protein_coding	chr11	75399515	75422280	chr11:75399515	ENSG00000149273
17561.2284720718	-0.313619623914949	0.0171753804969093	-18.2598355810158	1.72810752178173e-74	3.32855806856732e-72	ENSG00000044574	HSPA5	protein_coding	chr9	125234853	125241330	chr9:125234853	HSPA5	protein_coding	chr9	125234853	125241382	chr9:125234853	ENSG00000044574
10692.7853427794	-0.449408617720249	0.0246953588915075	-18.1981002865602	5.3428764727971e-74	1.02087409341029e-71	ENSG00000067704	IARS2	protein_coding	chr1	220094102	220148041	chr1:220094102	IARS2	protein_coding	chr1	220094132	220148041	chr1:220094132	ENSG00000067704
2411.76879912515	0.79691620736609	0.0439889670179496	18.116274634067	2.37116733892994e-73	4.49467942246053e-71	ENSG00000102780	DGKH	protein_coding	chr13	42040036	42256578	chr13:42040036	DGKH	protein_coding	chr13	42040036	42256578	chr13:42040036	ENSG00000102780
20987.936159889	0.460244163660475	0.0255457091638374	18.0164958705471	1.44618411855685e-72	2.67757065795441e-70	ENSG00000115268	RPS15	protein_coding	chr19	1438358	1440494	chr19:1438358	RPS15	protein_coding	chr19	1438358	1440495	chr19:1438358	ENSG00000115268
4624.25847130045	-0.466150556241896	0.0259178685846872	-17.9856825309048	2.52263367280035e-72	4.63466020316642e-70	ENSG00000117868	ESYT2	protein_coding	chr7	158730995	158830253	chr7:158730995	ESYT2	protein_coding	chr7	158730995	158830253	chr7:158730995	ENSG00000117868
75889.5632460184	0.298135441661391	0.0165799824729764	17.9816499895172	2.7129760624756e-72	4.94631452489825e-70	ENSG00000137154	RPS6	protein_coding	chr9	19375715	19380254	chr9:19375715	RPS6	protein_coding	chr9	19375715	19380236	chr9:19375715	ENSG00000137154
1659.71520667747	-0.718828896648924	0.0399769955383177	-17.9810635333996	2.74182540017813e-72	4.96104226195868e-70	ENSG00000166938	DIS3L	protein_coding	chr15	66293217	66333898	chr15:66293217	DIS3L	protein_coding	chr15	66293217	66333898	chr15:66293217	ENSG00000166938
4425.74274493584	-0.582220780798419	0.0324782498434779	-17.9264826031054	7.32709445418135e-72	1.31579190935088e-69	ENSG00000169895	SYAP1	protein_coding	chrX	16719632	16765336	chrX:16719632	SYAP1	protein_coding	chrX	16719612	16765340	chrX:16719612	ENSG00000169895
256.055719011562	-1.70333481255443	0.0950410494574676	-17.9220960024932	7.92838195538209e-72	1.41314533300258e-69	ENSG00000196814	MVB12B	protein_coding	chr9	126326849	126507041	chr9:126326849	MVB12B	protein_coding	chr9	126326829	126507041	chr9:126326829	ENSG00000196814
5493.00633805157	-0.431213989991555	0.0242028509077066	-17.8166610055946	5.24767798939077e-71	9.14857964223424e-69	ENSG00000129084	PSMA1	protein_coding	chr11	14504874	14643635	chr11:14504874	PSMA1	protein_coding	chr11	14504874	14643635	chr11:14504874	ENSG00000129084
859.02465171596	-1.10428076852628	0.0621376924250344	-17.7715123531267	1.17480378173985e-70	2.03326184949816e-68	ENSG00000065833	ME1	protein_coding	chr6	83210389	83431071	chr6:83210389	ME1	protein_coding	chr6	83210402	83431051	chr6:83210402	ENSG00000065833
6627.52600321822	-0.491490509086754	0.0277783089637188	-17.6933199831814	4.7210099637282e-70	8.05404299812031e-68	ENSG00000105438	KDELR1	protein_coding	chr19	48382570	48391553	chr19:48382570	KDELR1	protein_coding	chr19	48382575	48391551	chr19:48382575	ENSG00000105438
9496.44507060931	0.381836687344771	0.0216227348248144	17.6590376027075	8.67054358992906e-70	1.44816267903402e-67	ENSG00000125304	TM9SF2	protein_coding	chr13	99501417	99564006	chr13:99501417	TM9SF2	protein_coding	chr13	99446311	99564048	chr13:99446311	ENSG00000125304
